BOTTLE,20210804CCHSIOCBG
# Merged parameters: DELO18, DELO18_FLAG_W
# Merged parameters: LATITUDE, LONGITUDE, DEPTH, CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY, SALNTY_FLAG_W, CTDOXY, CTDOXY_FLAG_W, OXYGEN, OXYGEN_FLAG_W, REFTMP, REFTMP_FLAG_W
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR, DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# 20200404CCHSIOCBG
# Merged parameters: SF6_FLAG_W, N2O, N2O_FLAG_W
# N2O - data are preliminary, flagged 3
#
# 20190725SIO
# ODF Parameters are considered "final" these include, nutrients, salinity, oxygen, and all CTD params, "final" TCARBN data are also in this file
#
# BOTTLE,20190718PRINUNIVRMK
# BOTTLE,20210701PRINUNIVRMK
# 08/31/2018 Initialized README file  
# Data source: CCHDO 
# SHIP: Thomas G. Thompson 
# Cruise: Cape Town, South Africa back to Cape Town 
# Region: I06S 
# EXPOCODE: 325020190403 
# DATES: 20190403 - 20190514 
# Chief Scientist: A. Orsi; I. Rosso 
# 55 stations with 36 place Rosette 
# SOCCOM Biogeochemical floats deployed by Isa Rosso^M^M 
# #    Sta   WMO_ID      Lat       Lon       Date      Name                   Adopted By 
# 1     14    12878     -65.499   29.996   20190418  Patriot              Kings Mountain Middle School, Kings Mountain, NC 
# 2     19    12892     -62.998   29.999   20190420  F.L.O.A.T.           Science and Technologh High School, New London, CT 
# 3     33    12885     -56.003   29.989   20190425  Whale Clam           Waterford H.S. and Clark Lane M.S., Waterford, CT 
# 4     42    12888     -51.488   29.992   20190430  Silva                East Middle School, Brockton, MA 
# 5     U.W.* 12882     -44.972   29.011   20190506  SD Wildcats          Wangenheim Middle School, San Diego, CA 
# 6     48     0888     -33.696   28.550   20190509  Alan                 Sydney Distance Education High School, Sydney, Australia 
# 7     51     0889     -35.003   30.000   20190510  CHS Ne-mer           Cienega High School, Pima County, AZ 
# *Underway, no station at this location 
# Supported by NSF Award PLR-1425989 to J.L. Sarmiento et al.  
# CTD: Who - S. Becker, J. Swift; Status - final 
#       Includes: CTDSAL, CTDOXY 
# Optical profile: Who - E. Boss; Status - final 
#       Includes: FLBB, Backscatter, FLUOR,  XMISS 
# SALNTY: Who - S. Becker, J. Swift; Status - final 
#       Notes:   
# Nutrients: Who - S. Becker, J. Swift; Status - final 
#       Includes: nitrate, nitrite, silicate, phosphate 
# OXYGEN: Who - S. Becker, J. Swift; Status - final 
#       Notes: 
# TCARBN: Who - R.Wanninkhof; Status - final 
#       Notes: Data merged 7/18/19 from file  
# ALKALI: Who - A.Dickson; Status - preliminary 
#       Notes:  
# pCO2: Who - D. Greeley, D. Feely; Status - 
#       Notes: Underway only 
# CFC: Who - D.Min; Status - final 
#       Notes: N2O preliminary, CFCs final, SF6 final 
# C14/C13: Who - R.Key,A.McNichol; Status - final 
#       Notes: added with QC 7/1/21 RMK 
# O18: Who - M.Meridith; Status - 
#       Notes:  
# HPLC:  Who - E. Boss; Status -  
#       Notes: supported by NASA grant NNX14AP49G 
# DOC/TDN: Who - D.Hansell; Status - final 
#       Notes: Data rcd. 8/12/20 via OCADS 
#       Merged 8/13/20 by Key; QC checked 
# N2O: Who - D.Cooper; Status - collected 
#       Notes: not yet submitted due to analytical issues 
# These data should be cited as: 
# References that have used data from this cruise: 
#
# DATA CITATION
#| CCHDO Citation Information
#|
#| Please cite data downloaded from CCHDO as: 
#| [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], 
#| [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download].
#| [Applicable CCHDO cruise DOI if provided].
#|
#| For example: 
#| Swift, J. and Becker, S. 2019. CTD data from Cruise 33RR20160321, exchange version. Accessed from CCHDO 
#| https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#|
#| Information on the scientists who provided the different parameters can be found in the cruise report. 
#| Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers 
#| of the Exchange bottle files.
#|
#| Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. 
#| For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#|
#| For data citation, please use the data providers listed below. 
#|
#| Programs and Principal Investigators
#| 
#| Program                   Affiliation         Principal          Email                    
#|                                               Investigator      
#| ________________________________________________________________________________________
#|
#| Chief Scientist           TAMU                Alejandro Orsi     aorsi@tamu.edu          
#| Co-Chief Scientist,       UCSD                Isabella Rosso     irosso@ucsd.edu         
#| floats and drifters                                                                          
#| CTDO Data, Salinity,      UCSD, SIO           Susan Becker,      sbecker@ucsd.edu,        
#| Nutrients, Dissolved O_2                      Jim Swift          jswift@ucsd.edu          
#| Total CO_2 (DIC)          AOML, PMEL,         Dana Greely,       dana.greeley@noaa.gov,   
#|                           NOAA                Rik Wanninkhof     Rik.Wanninkhof@noaa.gov  
#| Underway Temperature,     PMEL, NOAA          Dana Greely        dana.greeley@noaa.gov    
#| Salinity, and pCO_2                                                                       
#| Total Alkalinity, pH      UCSD, SIO           Andrew Dickson     adickson@ucsd.edu        
#| SADCP                     UH                  Eric Firing        efiring@soest.hawaii.edu 
#| LADCP                     LDEO                Andreas Thurnherr  ant@ldeo.columbia.edu    
#| CFCs, SF6, N20            UT                  Dong-Ha Min        dongha@mail.utexas.edu   
#| DOC, TDN                  RSMAS               Dennis Hansell     dhansell@rsmas.miami.edu 
#| C13 & C14                 WHOI, Princeton     Ann McNichol,      amcnichol@whoi.edu,      
#|                                               Robert Key         401 Sayre Hall
#|                                                                  Princeton University
#|                                                                  08544 Princeton , NJ        
#| Transmissometry           TAMU                Wilf Gardner       wgardner@ocean.tamu.edu  
#| Fluorescence and          U Maine             Emmanuel Boss      emmanuel.boss@maine.edu  
#| Backscatter (SOCCOM)                                                                      
#| Chipod                    OSU                 Jonathan Nash      nash@coas.oregonstate.edu
#| d18O                      BAS                 Mike Meredith      mmm@bas.ac.uk            
#| CSIRO Argo Floats         CSIRO               Rebecca Cowley     rebecca.cowley@csiro.au  
#| NOAA/PMEL Argo Floats     PMEL, NOAA          NOAA/PMEL          elizabeth.steffen@noaa.gov 
#| SOCCOM Floats             UW, UCSD, SIO       Steve Riser,       riser@ocean.washington.edu, 
#|                                               Lynne Talley       ltalley@ucsd.edu     
#|                                               Ken Johnson       
#| Surface Drifters          NOAA, AOML          Shaun Dolk         Shaun.dolk@noaa.gov      
#| GPS data/bathymetry       UCSD                David Sandwell     dsandwell@ucsd.edu       
#| UVP                       U Alaska Fairbanks  Andrew McDonnell   amcdonnell@alaska.edu    
#| Gliders                   Caltech             Andrew Thompson    andrewt@caltech.edu 
#|
#| PRELIMINARY STATEMENT
#| Some of the data in these files are preliminary, and are subject to final 
#| calibration and processing. Users should maintain caution in their 
#| interpretation and use. See header comments within the file for more information.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,PH_TMP,REFTMP,REFTMP_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,/MILLE,,/MILLE,,/MILLE,/MILLE,,UMOL/KG,,UMOL/KG,,NMOL/KG,,,,,,DEG C,ITS-90,,VOLTS,,VOLTS,,VOLTS,
325020190403,       I06S,       1,          1,          1,          1,2,20190416,       0907,   -68.3422,     31.535,        524,   522.0,   0.7214,  34.6563,2,  34.6535,2,    209.7,2,   210.8,2,    96.2,2,   32.03,2,    0.00,2,    2.23,2,   1.111,2,   0.607,2,   0.6395,2,  2252.1,6, 2348.73,2,   7.5811,2, -999.00,9,  -999.0,9,  -999.0,    0.03,6,    40.5,2,   33.65,2,    21.4703,3, 20190416,      907, -68.3422,  31.5350,      24.99,     0.7209,2,      0.145,1,      0.063,1,      4.649,1
325020190403,       I06S,       1,          1,          2,          2,2,20190416,       0907,   -68.3422,     31.535,        524,   505.4,     0.72,  34.6551,2,  34.6525,2,    210.5,2,   211.0,2,    95.9,2,   32.02,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,    0.26,6,    40.0,2,   33.44,2,     -999.0,9, 20190416,      910, -68.3422,  31.5350,     -999.0,     0.7193,2,      0.146,1,      0.062,1,      4.649,1
325020190403,       I06S,       1,          1,          3,          3,2,20190416,       0907,   -68.3422,     31.535,        524,   490.7,   0.7193,  34.6547,2,  34.6523,2,    210.3,2,   211.0,2,    95.7,2,   31.94,2,    0.00,2,    2.22,2,   1.159,2,   0.641,2,   0.6630,2,  2250.7,2, 2346.14,2,   7.5831,2, -999.00,9,  -999.0,9,  -999.0,    0.14,2,    40.4,2,   33.18,2,    22.6007,3, 20190416,      911, -68.3422,  31.5350,      25.01,     0.7187,2,      0.150,1,      0.063,1,      4.646,1
325020190403,       I06S,       1,          1,          4,          4,2,20190416,       0907,   -68.3422,     31.535,        524,   439.7,   0.7221,  34.6513,2,  34.6491,2,    211.8,2,   211.1,2,    94.7,2,   32.01,2,    0.00,2,    2.21,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.41,2,  -151.7,2,     2.0,    0.09,2,    39.9,2,   33.09,2,     -999.0,9, 20190416,      914, -68.3421,  31.5350,     -999.0,     0.7213,2,      0.141,1,      0.062,1,      4.646,1
325020190403,       I06S,       1,          1,          5,          5,2,20190416,       0907,   -68.3422,     31.535,        524,   388.8,   0.4779,  34.5849,2,  34.5828,2,    222.5,2,   221.2,2,    85.0,2,   32.09,2,    0.00,2,    2.22,2,   2.022,2,   1.222,2,-999.0000,5,  2250.4,2, 2339.87,2,   7.5826,2, -999.00,9,  -999.0,9,  -999.0,    0.05,2,    40.6,2,   32.81,2,    23.1051,3, 20190416,      916, -68.3421,  31.5348,      25.01,     0.4722,2,      0.140,1,      0.063,1,      4.646,1
325020190403,       I06S,       1,          1,          6,          6,2,20190416,       0907,   -68.3422,     31.535,        524,   338.3,  -0.4391,  34.4741,2,  34.4726,2,    258.5,3,   255.2,2,    75.9,2,   31.45,2,    0.00,2,    2.16,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.64,2,  -139.6,2,     2.0,     0.4,6,    40.3,2,   32.39,2,     -999.0,9, 20190416,      918, -68.3420,  31.5348,     -999.0,    -0.4445,2,      0.144,1,      0.064,1,      4.645,1
325020190403,       I06S,       1,          1,          7,          7,2,20190416,       0907,   -68.3422,     31.535,        524,   287.6,  -1.2173,  34.3618,2,  34.3551,2,    287.6,2,   288.7,2,    66.9,2,   30.65,2,    0.00,2,    2.11,2,   4.169,2,   2.272,2,   2.6947,2,  2226.6,2, 2322.57,2,   7.5996,2, -999.00,9,  -999.0,9,  -999.0,   -0.18,2,    42.5,2,   31.22,2,    20.9806,3, 20190416,      919, -68.3421,  31.5348,      24.99,    -1.2401,2,      0.145,1,      0.062,1,      4.646,1
325020190403,       I06S,       1,          1,          8,          8,2,20190416,       0907,   -68.3422,     31.535,        524,   241.2,  -1.5103,  34.2838,2,  34.2828,2,    301.4,2,   301.0,2,    63.3,2,   30.44,2,    0.00,2,    2.08,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.80,2,  -123.1,2,     2.2,   -0.19,2,    41.3,2,   30.75,2,     -999.0,9, 20190416,      920, -68.3420,  31.5347,     -999.0,    -1.5365,2,      0.145,1,      0.063,1,      4.644,1
325020190403,       I06S,       1,          1,          9,          9,2,20190416,       0907,   -68.3422,     31.535,        524,   215.7,  -1.5949,  34.2457,2,  34.2444,2,    306.8,2,   306.6,2,    61.8,2,   30.33,2,    0.01,2,    2.07,2,   4.768,2,   2.586,2,   3.1319,2,  2218.9,2, 2313.94,2,   7.6062,2, -999.00,9,  -999.0,9,  -999.0,    -0.1,2,    42.5,2,   32.37,2,    20.4552,3, 20190416,      921, -68.3420,  31.5347,      25.01,    -1.6279,2,      0.148,1,      0.063,1,      4.644,1
325020190403,       I06S,       1,          1,         10,         10,2,20190416,       0907,   -68.3422,     31.535,        524,   191.2,  -1.6558,  34.2196,2,  34.2164,2,    311.2,2,   310.5,2,    60.5,2,   30.24,2,    0.01,2,    2.06,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.86,2,  -121.4,2,     2.2,   -0.26,6,    42.8,2,   30.81,2,     -999.0,9, 20190416,      921, -68.3420,  31.5346,     -999.0,    -1.6613,2,      0.150,1,      0.063,1,      4.643,1
325020190403,       I06S,       1,          1,         11,         11,2,20190416,       0907,   -68.3422,     31.535,        524,   165.3,  -1.6896,  34.2023,2,  34.2013,2,    312.9,2,   312.9,2,    59.7,2,   30.21,2,    0.01,2,    2.05,2,   4.997,2,   2.705,2,   3.3456,2,  2214.6,2, 2313.88,2,   7.6082,2, -999.00,9,  -999.0,9,  -999.0,   -0.22,2,    43.5,2,   31.54,2,    19.9292,3, 20190416,      922, -68.3420,  31.5346,      25.01,    -1.7008,2,      0.149,1,      0.063,1,      4.642,1
325020190403,       I06S,       1,          1,         12,         12,2,20190416,       0907,   -68.3422,     31.535,        524,   140.7,  -1.6788,  34.1811,2,  34.1794,2,    314.0,2,   314.5,2,    59.1,2,   30.08,2,    0.03,2,    2.04,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.81,2,  -122.0,2,     2.4,   -0.22,2,    41.0,2,   31.16,2,     -999.0,9, 20190416,      922, -68.3420,  31.5346,     -999.0,    -1.6792,2,      0.151,1,      0.065,1,      4.640,1
325020190403,       I06S,       1,          1,         13,         13,2,20190416,       0907,   -68.3422,     31.535,        524,   115.8,  -1.6446,  34.1432,2,  34.1426,2,    318.1,2,   316.4,2,    58.6,2,   29.92,2,    0.06,2,    2.03,2,   5.087,2,   2.755,2,   3.2891,2,  2208.4,2, 2309.29,2,   7.6126,2, -999.00,9,  -999.0,9,  -999.0,   -0.23,2,    44.1,2,   31.23,2,    19.7435,3, 20190416,      922, -68.3420,  31.5345,      25.03,    -1.6446,3,      0.149,1,      0.067,1,      4.637,1
325020190403,       I06S,       1,          1,         14,         14,2,20190416,       0907,   -68.3422,     31.535,        524,    90.6,  -1.6487,  34.0833,2,  34.0831,2,    323.3,2,   321.8,2,    57.8,2,   29.54,2,    0.09,2,    2.01,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9, -999.00,9,-999.0000,9,    0.92,2,  -123.0,2,     1.8,   -0.17,2,    41.0,2,   28.83,2,     -999.0,9, 20190416,      923, -68.3420,  31.5345,     -999.0,    -1.6925,3,      0.155,1,      0.074,1,      4.636,1
